,product_name,user_rating,product_review
3499,Ayinger Bräuweisse,4.62,appearance cloudy straw yellow white creamy mousselike head with good retention  aroma banana clove and grassyherbal notes  flavor and aftertaste yeasty flavors spicy hops restrained bitterness  mouthfeel medium to light bodied soft feel moderate carbonation dry finish  overall excellent hefeweizen has all the expected hallmarks of a german made hefe detected a grassy herbal note that i have not in most german made versions which added to the interest short drying finish well crafted
3500,Ayinger Bräuweisse,4.3,two 112 oz bottles l1028 into a tall weiss glass l pours matte murky gold and is straw at base a white 12 creamy head w vg retention down to a thick skin well carbonated and good to final sip almost no lacing the lack of lacing could be due to high temps and high humidity s banana clove floral yeast t banana bread clove yeast wheat nutmeg a hint of fruit peach a touch of salt precise balance of flavors and is moderately pale f gently crisp then smooth soft med to medlight body with a slightly chubby middle and a clean dry medfast finish o amazing whisper finish along with incredible taste make this beer outstanding superb drinkability and flow quenching would love to find it on tap
3501,Ayinger Bräuweisse,4.18,hazy paler than expected looks beautiful in the glass light and smooth nice carbonation creamy and full mouth feel banana bready yeast and wheat with lovely subtle spice coming through sweet and dry finish beautiful specimen
3502,Ayinger Bräuweisse,4.19,smooth crisp and spicy different finish than other hefeweizens ive tasted quite enjoyable
3503,Ayinger Bräuweisse,4.71,purchased as a 12oz bottle from the blue door for 450 poured into a weizen glass  l  hazy pale orange with a threefinger pale white head head dies down after a minute really good lacing s  candy bubblegum clove and freshlybaked bread t  closely follows nose super balanced bit of a lemon peel note finish is dry and full of wheat f  medium in body with medium carbonation refreshing and super drinkable o  cant believe i havent formally reviewed this yet ive had this a million times fantastic hefe closely rivaling weihenstephan great to drink in the middle of the day will purchase again definitely recommend
3504,Ayinger Bräuweisse,3.57,from carwyn cellars october 2022 drunk in march 2023  l hazy sunset yellow in the glass with a large pillowy head that didnt last as long as expected yes my glass is clean small amounts of carbonation can be seen in the glass  s cloves bubblegum vanilla and candied lemon all heading in the dr pepper cherry direction no maltwheat body discernable  t quite sweet with the bubblegum and ripe pear that dr pepper note is there too but i wonder now if thats the ripe pear that im tasting regardless it brings to mind that chalky dr pepper cherry taste that doesnt taste at all like cherry but remains stubbornly associated with it theres a long sweet finish with the vanilla coming out retronasally after the swallow the overt bubblegum and extra sweetness mark this one down for me  m carbonation is mild and the mouthfeel is full and as expected from the hazy appearance of the beer  o im resolutely sticking to the style in rating this one and the sweetness that i pick up and that dr pepper note means the beer is not as refreshing and light as a hefeweizen should be so im marking it down  cheers 214
3505,Oud Beersel Oude Kriek Vieille,4.61,750ml bottle 2016  pours a deep red with 2 finger pink foam head which dissipates after a few minutes relatively low carbonation aroma is cherry with notes of wood and perhaps sour citrus taste initially strikes the perfect balance of tart and sweet cherry with a hint of spice but the sourness becomes more prominent medium bodied with a dry finish absolutely teriffic beer
3506,Oud Beersel Oude Kriek Vieille,4.17,750ml bottle into a tulip 2018 vintage  looking very nice slow streams of carbonation through a deep plum body small pinkish tinged head replenished though little lacing  tart cherry aroma with the faintest of funk notes  on tasting cherries are the strongest flavor but they dont overwhelm nice balance tart and sour  mouth medium finish tart sour cherry  overall enjoyable drinking experience perfectly balanced for my fickle palate
3507,Oud Beersel Oude Kriek Vieille,4.41,bottle at share rucby colored pour pinkish head aroma is cherries and funk woody barrel notes taste is tart and sour cherries light bodied cherries through and through
3508,Oud Beersel Oude Kriek Vieille,4.09,a rare beer club offering pours a dark red color with a minimal head that disappears quickly aroma of cherries taste is tart with only an underlying hint of cherry crisp and dry
3509,Oud Beersel Oude Kriek Vieille,4.25,review 1538 my continuation for trying a bunch of different beers this beer is a fruit lambic i picked up a month or so back the beer is 46 degrees and served in a tulip glass the pour of the beer created a twofingered pinkish head with excellent retention the head did not leave any lacing on the glass as it slowly dissipated the head is creamy and foamy and settling to the bottom of the liquid the color of the beer is 0reddishpurple with clarity  the first aromas in the beer are cherries lightly toasted malts and sour lemons nosing further i detect a touch of horse blanket wet grass toasted crackers oak and hay  the flavors in the beer are cherries fruity sweetness oak leather a touch of farmyard funk sourness like lemons toasted crackers hay and lightly toasted malts  the mouthfeel of the beer is tannic tart and carbonated  the body of the beer is light high carbonation and medium finish  the beer has a beautiful tartness and finished crisp the fruit comes through but is not overpowering the touch of farmyard funk is pleasant and gives the beer uniqueness solid fruit lambic i enjoyed it
